id,createdAt,updatedAt,deletedAt,name,description,parentTypeId,csiCode
bf64c3d3-321f-4f61-af41-55514df23d1b,2025-01-01T22:41:03.096Z,2025-01-01T22:41:03.096Z,,Floor-Mounted PDUs,Floor PDU Systems,87a83478-9eb5-4fb4-8368-65a9794c696c,26 28 13
f6864bed-5b2e-4ddc-8fd9-e543a8ab2b2f,2025-01-01T22:41:03.096Z,2025-01-01T22:41:03.096Z,,Floor Registers and Grilles,Floor-Mounted Air Devices,8102129d-90c1-4eba-9f1e-4ade21100199,23 37 13.19
54b9645b-cc39-4592-b0e9-3cb16aeef360,2025-01-02T19:45:41.705Z,2025-01-02T19:45:41.705Z,,Fluorescent Classified Location Lighting,Fluorescent classified location lighting includes explosion-proof fluorescent fixtures designed to provide energy-efficient illumination in hazardous environments while preventing the ignition of flammable substances.,e649fab3-65ec-43ce-8092-19e4858c8f6f,26 54 16
20ae0472-082a-4566-8e73-1559afbcd725,2025-01-02T19:51:09.886Z,2025-01-02T19:51:09.886Z,,Fluorescent Exterior Lighting,"Fluorescent exterior lighting includes energy-efficient fixtures designed for outdoor use, providing consistent illumination for areas such as pathways, building exteriors, and parking facilities.",b743c3f0-ca37-4509-8738-8dec2521fdf9,26 56 17
e36fdaa7-fd53-4ecf-b4ab-f3fe4c2b482c,2025-01-02T19:43:04.085Z,2025-01-02T19:43:04.085Z,,Fluorescent Interior Lighting,"Fluorescent interior lighting uses fluorescent lamps to provide energy-efficient illumination for indoor spaces, commonly utilized in residential, commercial, and industrial settings for their long lifespan and bright, even light output.",feaf10ee-9c91-4941-a9bb-2d5dfe6ef35c,26 51 16
dfb7b685-f860-4e4b-adf0-fbc8f72c56df,2025-01-01T22:41:03.096Z,2025-01-01T22:41:03.096Z,,Foam Fire-Extinguishing Systems,Foam Systems,b9d297c0-e088-4fa2-855d-029491de5baf,21 24 00
9ee41e42-2d7c-4e12-8180-d031625fa70a,2024-02-01T20:10:34.222Z,2024-02-01T20:10:34.222Z,,Forced-Draft Cooling Towers,Forced-Draft Cooling Towers,ddf4a924-9c1c-46f2-aef7-172d3dfebef9,23 65 13
02a2ead6-9e83-4757-b3e5-4dbd5b4f65d8,2025-01-01T22:41:03.096Z,2025-01-01T22:41:03.096Z,,Fuel Oil Storage Tanks,Fuel Storage,2586634b-8f26-4e06-b679-6c236ecd5b59,22 21 13
2586634b-8f26-4e06-b679-6c236ecd5b59,2025-01-01T22:41:03.096Z,2025-01-01T22:41:03.096Z,,Fuel Oil Systems,Fuel Distribution,04880d5c-9b1a-4056-8e8e-b4e66418b419,22 21 00
87a18552-c211-4f96-b7f5-352b1fe35aac,2025-01-01T22:41:03.096Z,2025-01-01T22:41:03.096Z,,Fuel Oil Transfer Pumps,Fuel Pumps,2586634b-8f26-4e06-b679-6c236ecd5b59,22 21 16
ea9e8dec-5253-4ff7-a543-7b47803d6119,2025-01-02T19:22:22.767Z,2025-01-02T19:22:22.767Z,,Gas-Engine-Driven Generator Sets,"Gas-engine-driven generator sets combine natural gas or propane engines with electrical generators and integrated controls to provide continuous or backup power generation, offering lower emissions compared to diesel alternatives.",39483341-8585-42d9-bacc-62652e714f83,26 32 13.16
18d25db1-7296-4141-91f9-3ab7e83168fb,2025-01-01T22:41:03.096Z,2025-01-01T22:41:03.096Z,,Gas-Fired Water Heaters,Gas Water Heating,3b121696-54e2-4568-b611-aedbd6099202,22 33 16
f499f15e-59b4-445d-89b6-58d3111fd3bc,2025-01-01T22:41:03.096Z,2025-01-01T22:41:03.096Z,,Gas-Phase Air Filtration,Gas-Phase Filtration Systems,cd1a5c14-fba1-4e2e-a5ab-6946d4519cd7,23 42 00
bbda5358-be85-42f2-b30b-61a11c4edeac,2025-01-02T19:22:36.363Z,2025-01-02T19:22:36.363Z,,Gas-Turbine Engine-Driven Generators,"Gas-turbine engine-driven generators utilize gas turbine engines coupled with electrical generators to deliver high-power output in a compact footprint, typically used in industrial and utility-scale applications where rapid response and reliability are essential.",39483341-8585-42d9-bacc-62652e714f83,26 32 13.26
515d223a-b9b6-4490-82e4-12c2153962c8,2025-01-01T22:41:03.096Z,2025-01-01T22:41:03.096Z,,General Service Compressed Air Systems,Compressed Air Equipment,04880d5c-9b1a-4056-8e8e-b4e66418b419,22 15 00
5964e139-c20e-4693-9315-3e0817203d26,2025-01-01T22:41:03.096Z,2025-01-01T22:41:03.096Z,,Ground Bars,Grounding Bars,57422f07-a04d-44b1-baa0-982490049912,26 56 13.13
88b5298f-277e-4cfe-a115-73a2f1c5a37e,2025-01-01T22:41:03.096Z,2025-01-01T22:41:03.096Z,,Ground Grids,Ground Grid Systems,57422f07-a04d-44b1-baa0-982490049912,26 56 13.16
147c5351-a641-4bfc-b8ac-8db9d32bd70b,2025-01-01T22:41:03.096Z,2025-01-01T22:41:03.096Z,,Grounding and Bonding,Electrical Grounding Systems,e6fe8a2b-6007-4a0f-b3f1-4867e866d714,26 56 00
57422f07-a04d-44b1-baa0-982490049912,2025-01-01T22:41:03.096Z,2025-01-01T22:41:03.096Z,,Grounding Systems,Building Grounding,147c5351-a641-4bfc-b8ac-8db9d32bd70b,26 56 13
b67b7e87-ade7-41e3-8e63-f4b3b92a52ee,2025-01-01T22:41:03.096Z,2025-01-01T22:41:03.096Z,,Ground-Source Heat Pumps,Geothermal Heat Pump Systems,ff75bdcf-ae42-4432-ba86-1d169eab66a8,23 81 49
c6e56586-96b0-479a-a3f7-676f1debce45,2024-02-01T20:10:55.251Z,2024-02-01T20:10:55.251Z,,Ground-Source Unitary Heat Pumps,Ground-Source Unitary Heat Pumps,174183bd-4857-40f0-8a58-b4765dc80652,23 81 49
39b52205-f47d-4ea2-ae6d-5a4e4ec14d9f,2025-01-02T19:34:26.544Z,2025-01-02T19:34:26.544Z,,Harmonic Filters,"Harmonic filters are electrical devices used to mitigate harmonic distortion in power systems, improving power quality and protecting equipment by reducing voltage and current waveform irregularities.",d3352a89-05d6-4a8c-88de-5502879c8663,26 35 26
3166cdf2-908f-434b-bc8a-2dae72629f52,2025-01-01T22:41:03.096Z,2025-01-01T22:41:03.096Z,,Harmonic Filters,Harmonic Mitigation,927b7181-0ee4-410e-b792-82f5422e78f3,26 43 20
bc28629d-5c45-4ace-a399-c187108e1b63,2025-01-01T22:41:03.096Z,2025-01-01T22:41:03.096Z,,Harmonic Mitigating VFDs,VFDs with Harmonic Mitigation,5ee73405-bcbb-4985-93ba-2d62d42e643c,23 29 23.16
4738b5c4-d227-4895-8909-1113df33243e,2025-01-02T19:47:11.903Z,2025-01-02T19:47:11.903Z,,Hazard Warning Lighting," Hazard warning lighting consists of systems designed to signal danger or caution in specific areas, providing high-visibility alerts for safety in industrial, transportation, or construction environments.",e66d5fe4-af5c-486e-a196-d0005531b1f3,26 55 33
69f6dcc6-1da6-48c7-be25-7f48dd8d6767,2025-01-02T19:49:51.800Z,2025-01-02T19:49:51.800Z,,Healthcare Lighting,"Healthcare lighting includes specialized illumination systems designed to support medical environments, enhancing visibility, patient comfort, and staff efficiency while meeting stringent hygiene and performance standards.",e66d5fe4-af5c-486e-a196-d0005531b1f3,26 55 70
547c2079-375f-4153-9b55-c21b350928af,2025-01-02T17:13:12.838Z,2025-01-02T17:13:12.838Z,,Heated-Pan Humidifiers,"Heated-pan humidifiers use an electric heating element to heat water in a pan or reservoir, generating steam that is distributed into the air to increase humidity levels. These units are commonly integrated into HVAC systems or operate as standalone devices, offering reliable humidity control for various indoor environments.",83d0c691-a32c-47fa-8ba9-311bb3cc653e,23 84 13.13
dbb66217-3a12-415b-a997-f8422b942af0,2024-02-01T20:10:23.688Z,2025-01-01T22:41:03.096Z,,Heat Exchangers for HVAC,Heat Exchangers for HVAC,e4a1b368-9968-49fe-ae3f-be45511209e9,23 57 00
60b323a2-cc25-421d-822f-c3bc9a601b18,2024-02-01T20:10:21.592Z,2025-01-01T22:41:03.096Z,,Heating Boilers,Heating Boilers,e4a1b368-9968-49fe-ae3f-be45511209e9,23 52 00
890ee87c-4cf6-4bc0-ba59-c1bc62a59686,2025-01-02T16:39:03.769Z,2025-01-02T16:39:03.769Z,,Heating Solar Collectors,"Solar heating collectors are specialized panels or devices designed to absorb solar radiation and convert it into thermal energy, typically using materials like flat-plate or evacuated tube configurations to capture and transfer heat for water or space heating applications.",0c7ed318-b33a-4ae3-9983-094fe82c0767,23 56 13
8aaae70c-62c5-4857-af2e-dbc03c9136ac,2025-01-02T16:39:55.104Z,2025-01-02T16:39:55.104Z,,Heating Solar Concentrating Collectors,"Heating solar concentrating collectors use curved or angled reflective surfaces to focus solar radiation onto a smaller receiver area, increasing temperature and thermal efficiency by intensifying solar energy collection for high-temperature applications like industrial processes or advanced solar power generation.",890ee87c-4cf6-4bc0-ba59-c1bc62a59686,23 56 13.16
4d267462-c7dc-4de2-a8f5-40e7144faac4,2025-01-02T16:39:32.282Z,2025-01-02T16:39:32.282Z,,Heating Solar Flat-Plate Collectors,"Heating solar flat-plate collectors are rectangular panels with a dark-colored absorber surface enclosed in an insulated housing, designed to capture solar radiation and convert it into heat through direct solar energy absorption, typically used in residential and commercial water and space heating systems.",890ee87c-4cf6-4bc0-ba59-c1bc62a59686,23 56 13.13
43d73997-7583-45e4-ab39-ac976c4898b5,2025-01-02T16:40:14.546Z,2025-01-02T16:40:14.546Z,,Heating Solar Vacuum-Tube Collectors,"Heating solar vacuum-tube collectors are advanced solar thermal systems consisting of parallel glass tubes with an inner absorber coating and vacuum insulation, designed to maximize solar energy absorption and minimize heat loss, providing high-efficiency heat collection for water and space heating applications.",890ee87c-4cf6-4bc0-ba59-c1bc62a59686,23 56 13.19
231cc532-55d5-46fc-9a29-069fc257ec69,2025-01-01T22:41:03.096Z,2025-01-01T22:41:03.096Z,,Heat Pipes,Heat Pipe Systems,a0983310-d16e-4542-ab0a-009ff55c8c9c,23 72 19
5f9f83b8-efeb-414b-b6ba-8105f11f4db1,2025-01-01T22:41:03.096Z,2025-01-01T22:41:03.096Z,,Heat Pump DOAS Units,Heat Pump Based DOAS,4295a092-463f-41a9-a5c9-3da05f1d954a,23 73 26
5cbcce07-7d80-4a9a-95a9-a0341e163e36,2025-01-01T22:41:03.096Z,2025-01-01T22:41:03.096Z,,Heat Pump Water Heaters,Heat Pump Water Heating,3b121696-54e2-4568-b611-aedbd6099202,22 33 23
8036bad0-8520-4587-91a6-086aec80b4a7,2024-10-09T21:04:44.390Z,2025-01-01T22:41:03.096Z,,Heat Recovery Coils,Heat Recovery Coils,540e5cb0-3f55-4fd3-a46a-7793edda0f14,23 72 15
fb0a32f9-904d-4c03-87f7-a582dfe6ef50,2025-01-01T22:41:03.096Z,2025-01-01T22:41:03.096Z,,Heat Recovery Systems,Heat Recovery Technologies,c6406ab5-d0f6-46f9-b4c0-f0d5d7c56379,23 81 50
d22f0243-8260-46f6-ba63-93339fcdc563,2025-01-01T22:41:03.096Z,2025-01-01T22:41:03.096Z,,Heat Wheels,Rotary Heat Exchangers,a0983310-d16e-4542-ab0a-009ff55c8c9c,23 72 16
ae0ca66c-2d10-4b41-b1e5-86ac88f3487f,2025-01-02T19:47:55.424Z,2025-01-02T19:47:55.424Z,,Helipad Lighting," Helipad lighting includes specialized illumination systems designed to enhance visibility and safety for helicopter landing zones, ensuring clear guidance during night operations and adverse weather conditions.",e66d5fe4-af5c-486e-a196-d0005531b1f3,26 55 39
3ac1713e-bef1-439a-b462-b75517bb82f4,2025-01-01T22:41:03.096Z,2025-01-01T22:41:03.096Z,,HEPA Air Filters,HEPA Filtration Systems,c19e260d-6fe9-40eb-8afe-672d44735c4c,23 41 19
1f248289-cde0-438e-9c3e-4048c3a3ff08,2025-01-02T19:51:52.579Z,2025-01-02T19:51:52.579Z,,HID Exterior Lighting,"HID (High-Intensity Discharge) exterior lighting includes powerful, energy-efficient fixtures designed for outdoor spaces, providing bright illumination for areas such as streets, parking lots, and large landscapes.",b743c3f0-ca37-4509-8738-8dec2521fdf9,26 56 21
e164c1b9-31a7-4c80-94c2-0bb7fe2ff2be,2025-01-02T19:43:34.257Z,2025-01-02T19:43:34.257Z,,HID Interior Lighting,"HID (High-Intensity Discharge) interior lighting uses gas-discharge lamps to produce bright, energy-efficient illumination, typically employed in large indoor spaces requiring high-intensity light, such as warehouses or gyms.",feaf10ee-9c91-4941-a9bb-2d5dfe6ef35c,26 51 23
46d5f3ef-ad9d-4600-b6f2-3ce509a80f6e,2025-01-01T22:41:03.096Z,2025-01-01T22:41:03.096Z,,High-Performance DOAS Units,Advanced DOAS Systems,4295a092-463f-41a9-a5c9-3da05f1d954a,23 73 16
7aa1cba7-c5dc-4e7d-bdf3-aa4622db846c,2025-01-01T22:41:03.096Z,2025-01-01T22:41:03.096Z,,High-Pressure Metal Ducts,High-Pressure Metal Ductwork,58c4feb1-0c4d-479d-8606-141cb4b78056,23 31 13.16
1c412dc5-6765-4654-a353-096dc543d8a7,2025-01-01T22:41:03.096Z,2025-01-01T22:41:03.096Z,,"High-Volume, Low-Speed Fans",HVLS Fan Systems,705363ff-26fc-4460-b413-8e1e894bc068,23 34 10
af7e1574-47cc-461e-b44f-1b3acc7d96c3,2025-01-01T22:41:03.096Z,2025-01-01T22:41:03.096Z,,High-Wall Fan Coil Units,Wall-Mounted FCUs,a08a70f9-5010-4e72-b96c-3916f4072e32,23 82 19.19
7d70be2a-052a-463f-9e09-234365efcc61,2025-01-02T19:23:56.312Z,2025-01-02T19:23:56.312Z,,Horizontal-Axis Wind Turbines,"Horizontal-axis wind turbines feature rotating blades mounted perpendicular to the wind direction on a horizontal shaft, representing the most common utility-scale wind turbine design due to their high efficiency and proven reliability.",c632816c-1b17-45ac-822b-f37808ed64cc,26 32 23.13
0c0a63f0-a978-49cd-8866-d4689c6519b1,2025-01-01T22:41:03.096Z,2025-01-01T22:41:03.096Z,,Horizontal Fan Coil Units,Horizontal FCUs,a08a70f9-5010-4e72-b96c-3916f4072e32,23 82 19.13
87acba3b-eac5-424f-9bf8-7c6798de4583,2025-01-02T16:59:46.103Z,2025-01-02T17:01:17.163Z,,Horizontal Water-Source Unitary Heat Pumps,"A horizontal heat pump unit that uses water as its heat source/sink, designed to be mounted horizontally and transfer heat between a building's water loop and conditioned space.",2636c0cf-d89a-4ff5-96fc-26d2dd7ca4a3,23 81 46.13
4ad7b6c2-5d18-48fc-b932-88c51e9803a7,2025-01-01T22:41:03.096Z,2025-01-01T22:41:03.096Z,,Hot Water Coils,Hot Water Heating Coils,24074cf0-d09f-4f23-b6e5-866c864d4844,23 82 16.19
4948840d-a89c-490a-80f7-9f1236315d79,2025-01-01T22:41:03.096Z,2025-01-01T22:41:03.096Z,,Hot Water Unit Heaters,Hydronic Heating Units,b9b3ef9d-fbdc-465c-9b5c-a149b805b33d,23 82 39.16
83d0c691-a32c-47fa-8ba9-311bb3cc653e,2024-10-31T13:36:32.138Z,2025-01-01T22:41:03.096Z,,Humidifiers,Humidification Systems,6400b95e-a4b1-4b09-8fbe-3e200389a58b,23 84 13
6400b95e-a4b1-4b09-8fbe-3e200389a58b,2025-01-01T22:41:03.096Z,2025-01-01T22:41:03.096Z,,Humidity Control Equipment,Humidity Management Systems,e4a1b368-9968-49fe-ae3f-be45511209e9,23 84 00
cd1a5c14-fba1-4e2e-a5ab-6946d4519cd7,2024-10-31T13:38:12.437Z,2025-01-01T22:41:03.096Z,,HVAC Air Cleaning Devices,Air Filtration and Cleaning Systems,e4a1b368-9968-49fe-ae3f-be45511209e9,23 40 00
bbfdc4dd-fce4-4ee6-9e28-4daf07c67efa,2025-01-01T22:41:03.096Z,2025-01-01T22:41:03.096Z,,HVAC Ducts and Casings,Ductwork Systems,55d6a4cb-4cb4-4aaa-8808-6d94742ccaed,23 31 00
705363ff-26fc-4460-b413-8e1e894bc068,2024-02-01T20:10:18.845Z,2025-01-01T22:41:03.096Z,,HVAC Fans,Fan Systems,55d6a4cb-4cb4-4aaa-8808-6d94742ccaed,23 34 00
dcf41309-511d-414f-9477-338536b2b241,2025-01-01T22:41:03.096Z,2025-01-01T22:41:03.096Z,,HVAC Gravity Ventilators,Gravity Ventilation Systems,42900260-9152-49ee-a2b5-4a4802e0bda7,23 37 23
9d50371f-51d8-4019-b32d-4ffe780d6963,2025-01-02T16:23:17.793Z,2025-01-02T16:23:17.793Z,,HVAC Makeup-Water Filtration Equipment,"HVAC makeup-water filtration equipment removes impurities, sediment, and contaminants from water used to replenish closed-loop heating and cooling systems. These filtration systems help prevent equipment damage, improve system efficiency, and maintain water quality by filtering out particles, minerals, and potential biological contaminants before introducing makeup water into HVAC systems.",200b1e51-3d8c-493f-8b95-b3c32d46ed15,23 25 33
70453ac9-069e-4574-9d1e-42bbfd7fb5a9,2024-02-01T20:10:20.531Z,2024-02-01T20:10:20.531Z,,HVAC Power Ventilators,HVAC Power Ventilators,705363ff-26fc-4460-b413-8e1e894bc068,23 34 23
e4a1b368-9968-49fe-ae3f-be45511209e9,2025-01-01T22:41:03.096Z,2025-05-30T13:56:39.675Z,,HVAC Systems,Complete HVAC Systems and Equipment,,23 00 00
200b1e51-3d8c-493f-8b95-b3c32d46ed15,2025-01-02T16:22:30.469Z,2025-01-02T16:22:30.469Z,,HVAC Water Treatment,"HVAC water treatment is a critical process involving chemical and mechanical methods to prevent corrosion, scale buildup, and microbial growth in cooling towers, boilers, and hydronic systems. These treatment strategies maintain system efficiency, protect equipment integrity, and ensure optimal heat transfer by managing water quality through filtration, chemical additives, and ongoing monitoring.",2ebeaa43-cd12-432e-86c6-92f04701bd68,23 25 00
2ebeaa43-cd12-432e-86c6-92f04701bd68,2024-02-01T20:10:14.888Z,2025-01-01T22:41:03.096Z,,Hydronic Piping and Pumps,Hydronic Distribution Systems,e4a1b368-9968-49fe-ae3f-be45511209e9,23 21 00
b60362bd-1d7d-4b1a-8bb7-0139a966bcf5,2024-10-24T13:54:55.870Z,2025-07-23T12:11:28.830Z,,Hydronic Piping Specialties,"Hydronic Piping Specialties ",2ebeaa43-cd12-432e-86c6-92f04701bd68,23 21 16
bf2d73e0-a13f-421a-b9d5-6c6c52a59ba9,2024-02-01T20:10:15.409Z,2024-02-01T20:10:15.409Z,,Hydronic Pumps,Hydronic Pumps,2ebeaa43-cd12-432e-86c6-92f04701bd68,23 21 23
1d388ff4-c0cd-4980-b6bf-57d92908da39,2025-01-02T19:23:23.611Z,2025-01-02T19:23:23.611Z,,Hydro-Turbine Generators,"Hydro-turbine generators convert the kinetic energy of flowing water into electrical power through rotating turbines coupled to generators, commonly used in hydroelectric dams and run-of-river power plants.",e508a248-b45a-4cf1-a882-32e299c03c9b,26 32 19
5b317d84-932a-4682-b10b-03f8906f78e0,2025-01-01T22:41:03.096Z,2025-01-01T22:41:03.096Z,,Ice Storage Systems,Ice-Based Storage,b75f16c0-0621-4c40-8a79-fd2a81b3caa4,23 85 13
a44b69d0-fe61-4d0d-962b-2c4154ac7a07,2025-01-02T19:45:23.913Z,2025-01-02T19:45:23.913Z,,Incandescent Classified Location Lighting,"Incandescent classified location lighting consists of explosion-proof incandescent fixtures designed for hazardous environments, providing safe illumination while preventing ignition of flammable gases, vapors, or dust.",e649fab3-65ec-43ce-8092-19e4858c8f6f,26 54 13
2c79bfc4-2660-44e6-ba1b-c18e00c11724,2025-01-02T19:51:25.093Z,2025-01-02T19:51:25.093Z,,Incandescent Exterior Lighting,"Incandescent exterior lighting includes outdoor fixtures that use incandescent lamps, providing warm, consistent illumination for pathways, building exteriors, and decorative applications.",b743c3f0-ca37-4509-8738-8dec2521fdf9,26 56 18
2f87c203-f1b2-4b1b-bc2f-238880023e53,2025-01-02T16:55:32.269Z,2025-01-02T16:55:32.269Z,,Indirect Evaporative Air Coolers,"Indirect evaporative air coolers are advanced cooling systems that cool air by passing it through a heat exchanger cooled by water evaporation, providing temperature reduction without adding moisture to the primary air stream, ideal for applications requiring dry, cooled air.",56ac6825-1e54-46c7-a84e-33b8ebd57530,23 76 16
f945913d-349a-4962-8f65-2e29e6864ecf,2024-02-01T20:10:41.127Z,2024-02-01T20:10:41.127Z,,Indoor Central AHUs Modular,Indoor Central AHUs Modular,e2c6a92a-d155-49c2-9344-099111825947,23 73 13
e2c6a92a-d155-49c2-9344-099111825947,2024-02-01T20:10:40.643Z,2025-01-01T22:41:03.096Z,,Indoor Central-Station Air-Handling Units,Indoor Central-Station Air-Handling Units,e4a1b368-9968-49fe-ae3f-be45511209e9,23 73 00
395a6958-e352-45c5-a7a6-9e513191ce3b,2025-01-02T17:17:30.324Z,2025-01-02T17:17:30.324Z,,"Indoor, Mechanical Dehumidification Units","Indoor mechanical dehumidification units use refrigeration technology to remove excess moisture from indoor air through condensation, typically installed as permanent fixtures within climate-controlled spaces. These systems are commonly used in basements, indoor pools, and other interior environments where moisture control is critical.",4a2d739c-0585-4181-8f5f-7a3dc7dc7261,23 84 16.16
70534bc2-1192-450f-b564-50ad1680d0e0,2025-01-02T19:16:18.057Z,2025-01-02T19:16:18.057Z,,Indoor Service Poles,"Vertical poles that extend from floor to ceiling, containing power receptacles and cable management features to provide flexible power distribution in open office environments.",0bc5af23-2931-4692-88e4-449e3a5611a1,"26 27 23 "
ad0cfb9a-6fe3-4549-a41d-f1bb24b6ca03,2024-02-01T20:10:36.009Z,2024-02-01T20:10:36.009Z,,Induced-Draft Cooling Towers,Induced-Draft Cooling Towers,ddf4a924-9c1c-46f2-aef7-172d3dfebef9,23 65 14
d8f90763-1359-4973-bd7b-c058f0d6beb9,2025-01-02T17:08:46.375Z,2025-01-02T17:08:46.375Z,,Induction Units,"Induction units are HVAC terminal devices that use primary air to induce secondary air circulation, mixing and conditioning air within a space through a compact, energy-efficient heat transfer mechanism typically used in commercial and institutional buildings.",6982528f-31ed-4a2c-adb7-f361fa284b6f,23 82 26
e3e70180-32e1-4b15-8768-949e74c07dc9,2025-01-01T22:41:03.096Z,2025-01-01T22:41:03.096Z,,Industrial Battery Equipment,Industrial Battery Systems,e6fe8a2b-6007-4a0f-b3f1-4867e866d714,26 35 00
d3ae6a49-ca2b-47a8-ace8-353607db579f,2024-02-01T20:10:16.029Z,2024-02-01T20:10:16.029Z,,In-Line Centrifugal Hydronic Pumps,In-Line Centrifugal Hydronic Pumps,bf2d73e0-a13f-421a-b9d5-6c6c52a59ba9,23 21 23.13
d07f608b-5c34-402b-8280-c29e692ba41f,2025-01-02T18:58:07.356Z,2025-01-02T18:58:07.356Z,,Instrumentation and Control for Electrical Systems,"Systems that monitor, control, and manage electrical equipment and loads, including components like control panels, meters, sensors, and automation devices for optimizing power distribution and energy usage.",e6fe8a2b-6007-4a0f-b3f1-4867e866d714,"26 09 00 "
d3710bb3-8e96-4c0d-9fee-b5ec74cb7936,2025-01-01T22:41:03.096Z,2025-01-01T22:41:03.096Z,,Integrated Automation,Building Automation Systems,,25 00 00
3d7f0b51-1792-45f0-80c6-6622ce4d2f23,2025-01-01T22:41:03.096Z,2025-01-01T22:41:03.096Z,,Integrated Automation Control and Monitoring,Building Controls,d3710bb3-8e96-4c0d-9fee-b5ec74cb7936,25 10 00
2b1c3729-fe4e-4b42-92cf-8507709d56a7,2025-01-01T22:41:03.096Z,2025-01-01T22:41:03.096Z,,Integrated Automation Control Equipment,Control Equipment,3d7f0b51-1792-45f0-80c6-6622ce4d2f23,25 13 00
2890ccac-c25d-4466-81e7-5e2f2a11638b,2025-01-02T19:01:49.599Z,2025-01-02T19:01:49.599Z,,Integrated Multipreset Modular Dimming Controls,"Comprehensive dimming control systems that integrate multiple preset lighting scenes with modular components, allowing for sophisticated control of multiple zones while maintaining flexibility for system modifications.",0c80cc29-a573-4f75-8fde-b228f03f73b9,26 09 36.16
2f03e151-0abe-4fa1-8805-cc02a3910186,2025-01-01T22:41:03.096Z,2025-01-01T22:41:03.096Z,,Intelligent PDUs,Smart PDU Systems,87a83478-9eb5-4fb4-8368-65a9794c696c,26 46 23
feaf10ee-9c91-4941-a9bb-2d5dfe6ef35c,2025-01-02T19:40:47.159Z,2025-01-02T19:40:47.159Z,,Interior Lighting,"Interior lighting consists of fixtures and systems designed to illuminate indoor spaces, focusing on functionality, comfort, and ambiance for residential, commercial, or industrial environments.",b61997ad-005d-4d62-bf16-ab6a8fc4791c,26 51 00
9f45e67f-de6f-453b-b972-6c52fb40369e,2025-01-02T19:42:34.240Z,2025-01-02T19:42:34.240Z,,"Interior Lighting Fixtures, Lamps, And Ballasts","Interior lighting fixtures, lamps, and ballasts include the components used in indoor lighting systems, such as housings, bulbs, and ballasts, which regulate current and ensure efficient, reliable illumination.",feaf10ee-9c91-4941-a9bb-2d5dfe6ef35c,26 51 13
5d3b5413-6dee-43f7-8cd2-7f97e7e1d372,2025-01-01T22:41:03.096Z,2025-01-01T22:41:03.096Z,,IoT HVAC Controllers,Internet-Connected HVAC Controls,6638c5f3-c3e6-419e-8fe1-45358ed9bb28,23 81 30.13
a1ac776b-8600-48e1-ade0-3536a0855698,2025-01-02T17:15:20.251Z,2025-01-02T17:15:20.251Z,," Jacketed, Steam Humidifiers","Jacketed steam humidifiers use heat exchangers or jackets filled with pressurized steam to convert water into vapor, providing precise humidity control while maintaining separation between the primary steam source and discharged moisture. These systems are commonly used in industrial and commercial applications where clean steam output is required.",83d0c691-a32c-47fa-8ba9-311bb3cc653e,23 84 13.26
39b070f7-bb45-4cab-ac88-76d5c24af421,2025-01-01T22:41:03.096Z,2025-01-01T22:41:03.096Z,,Kitchen Hoods,Commercial Kitchen Ventilation,9d6f151a-4dc1-481d-8e6d-e1ce7595e2b2,23 38 13
4693303b-ef11-4cd2-b6cd-58099151c9ea,2025-01-01T22:41:03.096Z,2025-01-01T22:41:03.096Z,,Laboratory Hoods,Laboratory Ventilation,9d6f151a-4dc1-481d-8e6d-e1ce7595e2b2,23 38 16
e2807ce0-4a68-4bbb-939c-59fbea9cef74,2025-01-01T22:41:03.096Z,2025-01-01T22:41:03.096Z,,Laboratory Plumbing Systems,Lab Plumbing Equipment,04880d5c-9b1a-4056-8e8e-b4e66418b419,22 20 00
a1af72b9-a003-48f6-9a66-dd00df9eb282,2025-01-02T19:52:21.622Z,2025-01-02T19:52:21.622Z,,Landscape Lighting,"Landscape lighting includes outdoor illumination systems designed to enhance the aesthetics, functionality, and safety of gardens, pathways, and other landscape features.",b743c3f0-ca37-4509-8738-8dec2521fdf9,26 56 26
97b69c06-2f48-4f7f-88e7-c95c68a820b9,2024-02-01T20:10:49.947Z,2024-02-01T20:10:49.947Z,,"Large-Capacity, Computer-Room Air-Conditioners, Floor-Mounted Units","Large-Capacity, Computer-Room Air-Conditioners, Floor-Mounted Units",9d09fa82-e372-4733-8c0a-141c5f5762b1,23 81 23.12
1fd9f467-2e93-4ac7-987e-6689fa0a09a4,2025-01-02T16:57:59.921Z,2025-01-02T16:57:59.921Z,,Large-Capacity Self-Contained Air-Conditioners,"A high-capacity, self-contained air conditioning unit exceeding 65,000 BTU/h, engineered for cooling larger spaces with integrated controls and requiring minimal external system connections.",cb6a6dfd-85af-4543-ad35-542074bac03c,23 81 19.16
c4088b25-a8ea-4ea5-9c2d-cfc283810720,2025-01-02T16:58:56.844Z,2025-01-02T16:58:56.844Z,,Large-Capacity Split-System Air-Conditioners,"A split-system air conditioner with cooling capacity exceeding 65,000 BTU/h, featuring separate indoor and outdoor units connected by refrigerant lines, designed for larger commercial and industrial applications.",997c6c01-cd27-4e2b-971c-7924cbd01df3,23 81 26.16
d1ab3c2f-a58c-44ce-96af-ffcddb8c5e72,2025-01-01T22:41:03.096Z,2025-01-01T22:41:03.096Z,,Lead Acid Batteries,Lead Acid Battery Systems,d9d8ca46-308e-4621-b67f-217d4a1e468a,26 33 13.13
